Crossover point,Dimension,Brute Force (milisec),Strassen's (milisec)
62,64x64,1,1
62,128x128,12,13
62,128x128,12,13
62,128x128,12,13
62,128x128,12,13
62,128x128,12,13
62,256x256,104,98
62,256x256,104,98
62,256x256,104,98
62,256x256,104,98
62,256x256,104,98
62,512x512,812,704
62,512x512,814,705
62,512x512,813,706
62,512x512,813,705
62,512x512,812,706
62,1024x1024,6368,5014
62,1024x1024,6374,5017
62,1024x1024,6366,5009
62,1024x1024,6367,5010
62,1024x1024,6375,5011
63,2x2,0,0
63,2x2,0,0
63,2x2,0,0
63,2x2,0,0
63,2x2,0,0
63,4x4,0,0
63,4x4,0,0
63,4x4,0,0
63,4x4,0,0
63,4x4,0,0
63,8x8,0,0
63,8x8,0,0
63,8x8,0,0
63,8x8,0,0
63,8x8,0,0
63,16x16,0,0
63,16x16,0,0
63,16x16,0,0
63,16x16,0,0
63,16x16,0,0
63,32x32,0,0
63,32x32,0,0
63,32x32,0,0
63,32x32,0,0
63,32x32,0,0
63,64x64,1,1
63,64x64,1,1
63,64x64,1,1
63,64x64,1,1
63,64x64,1,1
63,128x128,12,13
63,128x128,12,13
63,128x128,12,13
63,128x128,12,13
63,128x128,12,13
63,256x256,104,98
63,256x256,104,98
63,256x256,104,98
63,256x256,104,98
63,256x256,104,99
63,512x512,810,706
63,512x512,810,705
63,512x512,810,709
63,512x512,812,706
63,512x512,810,704
63,1024x1024,6291,5007
63,1024x1024,6290,5013
63,1024x1024,6290,5010
63,1024x1024,6286,5015
63,1024x1024,6286,5013
64,2x2,0,0
64,2x2,0,0
64,2x2,0,0
64,2x2,0,0
64,2x2,0,0
64,4x4,0,0
64,4x4,0,0
64,4x4,0,0
64,4x4,0,0
64,4x4,0,0
64,8x8,0,0
64,8x8,0,0
64,8x8,0,0
64,8x8,0,0
64,8x8,0,0
64,16x16,0,0
64,16x16,0,0
64,16x16,0,0
64,16x16,0,0
64,16x16,0,0
64,32x32,0,0
64,32x32,0,0
64,32x32,0,0
64,32x32,0,0
64,32x32,0,0
64,64x64,1,1
64,64x64,1,1
64,64x64,1,1
64,64x64,1,1
64,64x64,1,1
64,128x128,12,13
64,128x128,12,13
64,128x128,12,13
64,128x128,12,13
64,128x128,12,13
64,256x256,104,98
64,256x256,104,99
64,256x256,107,99
64,256x256,105,99
64,256x256,104,101
64,512x512,818,706
64,512x512,812,706
64,512x512,813,705
64,512x512,813,707
64,512x512,816,705
64,1024x1024,6300,5016
64,1024x1024,6291,5009
64,1024x1024,6287,5008
64,1024x1024,6381,5022
64,1024x1024,6294,5015
65,2x2,0,0
65,2x2,0,0
65,2x2,0,0
65,2x2,0,0
65,2x2,0,0
65,4x4,0,0
65,4x4,0,0
65,4x4,0,0
65,4x4,0,0
65,4x4,0,0
65,8x8,0,0
65,8x8,0,0
65,8x8,0,0
65,8x8,0,0
65,8x8,0,0
65,16x16,0,0
65,16x16,0,0
65,16x16,0,0
65,16x16,0,0
65,16x16,0,0
65,32x32,0,0
65,32x32,0,0
65,32x32,0,0
65,32x32,0,0
65,32x32,0,0
65,64x64,1,1
65,64x64,1,1
65,64x64,1,1
65,64x64,1,1
65,64x64,1,1
65,128x128,12,12
65,128x128,12,12
65,128x128,12,12
65,128x128,12,12
65,128x128,12,12
65,256x256,104,89
65,256x256,104,88
65,256x256,104,89
65,256x256,104,89
65,256x256,104,88
65,512x512,811,638
65,512x512,812,638
65,512x512,817,637
65,512x512,812,640
65,512x512,812,637
65,1024x1024,6296,4543
65,1024x1024,6299,4536
65,1024x1024,6306,4538
65,1024x1024,6303,4540
65,1024x1024,6302,4542
66,2x2,0,0
66,2x2,0,0
66,2x2,0,0
66,2x2,0,0
66,2x2,0,0
66,4x4,0,0
66,4x4,0,0
66,4x4,0,0
66,4x4,0,0
66,4x4,0,0
66,8x8,0,0
66,8x8,0,0
66,8x8,0,0
66,8x8,0,0
66,8x8,0,0
66,16x16,0,0
66,16x16,0,0
66,16x16,0,0
66,16x16,0,0
66,16x16,0,0
66,32x32,0,0
66,32x32,0,0
66,32x32,0,0
66,32x32,0,0
66,32x32,0,0
66,64x64,1,1
66,64x64,1,1
66,64x64,1,1
66,64x64,1,1
66,64x64,1,1
66,128x128,12,12
66,128x128,12,12
66,128x128,12,12
66,128x128,12,12
66,128x128,12,12
66,256x256,104,88
66,256x256,104,88
66,256x256,104,88
66,256x256,104,89
66,256x256,104,89
66,512x512,812,639
66,512x512,812,642
66,512x512,813,639
66,512x512,811,637
66,512x512,811,639
66,1024x1024,6305,4552
66,1024x1024,6303,4541
66,1024x1024,6315,4553
66,1024x1024,6302,4543
66,1024x1024,6305,4535
67,2x2,0,0
67,2x2,0,0
67,2x2,0,0
67,2x2,0,0
67,2x2,0,0
67,4x4,0,0
67,4x4,0,0
67,4x4,0,0
67,4x4,0,0
67,4x4,0,0
67,8x8,0,0
67,8x8,0,0
67,8x8,0,0
67,8x8,0,0
67,8x8,0,0
67,16x16,0,0
67,16x16,0,0
67,16x16,0,0
67,16x16,0,0
67,16x16,0,0
67,32x32,0,0
67,32x32,0,0
67,32x32,0,0
67,32x32,0,0
67,32x32,0,0
67,64x64,1,1
67,64x64,1,1
67,64x64,1,1
67,64x64,1,1
67,64x64,1,1
67,128x128,12,12
67,128x128,12,12
67,128x128,12,12
67,128x128,12,12
67,128x128,12,12
67,256x256,103,88
67,256x256,103,88
67,256x256,103,88
67,256x256,103,88
67,256x256,103,88
67,512x512,835,641
67,512x512,833,640
67,512x512,834,640
67,512x512,832,638
67,512x512,832,637
67,1024x1024,6287,4542
67,1024x1024,6281,4538
67,1024x1024,6291,4544
67,1024x1024,6288,4543
67,1024x1024,6287,4547
68,2x2,0,0
68,2x2,0,0
68,2x2,0,0
68,2x2,0,0
68,2x2,0,0
68,4x4,0,0
68,4x4,0,0
68,4x4,0,0
68,4x4,0,0
68,4x4,0,0
68,8x8,0,0
68,8x8,0,0
68,8x8,0,0
68,8x8,0,0
68,8x8,0,0
68,16x16,0,0
68,16x16,0,0
68,16x16,0,0
68,16x16,0,0
68,16x16,0,0
68,32x32,0,0
68,32x32,0,0
68,32x32,0,0
68,32x32,0,0
68,32x32,0,0
68,64x64,1,1
68,64x64,1,1
68,64x64,1,1
68,64x64,1,1
68,64x64,1,1
68,128x128,12,12
68,128x128,12,12
68,128x128,12,12
68,128x128,12,12
68,128x128,12,12
68,256x256,104,88
68,256x256,104,88
68,256x256,104,88
68,256x256,104,88
68,256x256,104,88
68,512x512,810,638
68,512x512,811,639
68,512x512,809,639
68,512x512,809,638
68,512x512,811,638
68,1024x1024,6311,4539
68,1024x1024,6316,4538
68,1024x1024,6315,4539
68,1024x1024,6318,4546
68,1024x1024,6308,4544
69,2x2,0,0
69,2x2,0,0
69,2x2,0,0
69,2x2,0,0
69,2x2,0,0
69,4x4,0,0
69,4x4,0,0
69,4x4,0,0
69,4x4,0,0
69,4x4,0,0
69,8x8,0,0
69,8x8,0,0
69,8x8,0,0
69,8x8,0,0
69,8x8,0,0
69,16x16,0,0
69,16x16,0,0
69,16x16,0,0
69,16x16,0,0
69,16x16,0,0
69,32x32,0,0
69,32x32,0,0
69,32x32,0,0
69,32x32,0,0
69,32x32,0,0
69,64x64,1,1
69,64x64,1,1
69,64x64,1,1
69,64x64,1,1
69,64x64,1,1
69,128x128,12,12
69,128x128,12,12
69,128x128,12,12
69,128x128,12,12
69,128x128,12,12
69,256x256,104,88
69,256x256,104,88
69,256x256,104,88
69,256x256,104,88
69,256x256,104,88
69,512x512,812,639
69,512x512,812,638
69,512x512,812,639
69,512x512,812,638
69,512x512,813,638
69,1024x1024,6293,4542
69,1024x1024,6298,4543
69,1024x1024,6293,4545
69,1024x1024,6294,4539
69,1024x1024,6309,4548
70,2x2,0,0
70,2x2,0,0
70,2x2,0,0
70,2x2,0,0
70,2x2,0,0
70,4x4,0,0
70,4x4,0,0
70,4x4,0,0
70,4x4,0,0
70,4x4,0,0
70,8x8,0,0
70,8x8,0,0
70,8x8,0,0
70,8x8,0,0
70,8x8,0,0
70,16x16,0,0
70,16x16,0,0
70,16x16,0,0
70,16x16,0,0
70,16x16,0,0
70,32x32,0,0
70,32x32,0,0
70,32x32,0,0
70,32x32,0,0
70,32x32,0,0
70,64x64,1,1
70,64x64,1,1
70,64x64,1,1
70,64x64,1,1
70,64x64,1,1
70,128x128,12,12
70,128x128,12,12
70,128x128,12,12
70,128x128,12,12
70,128x128,12,12
70,256x256,103,89
70,256x256,103,88
70,256x256,103,88
70,256x256,103,88
70,256x256,103,88
70,512x512,813,638
70,512x512,813,638
70,512x512,815,638
70,512x512,813,639
70,512x512,815,638
70,1024x1024,6290,4545
70,1024x1024,6312,4541
70,1024x1024,6289,4538
70,1024x1024,6292,4538
70,1024x1024,6301,4544
71,2x2,0,0
71,2x2,0,0
71,2x2,0,0
71,2x2,0,0
71,2x2,0,0
71,4x4,0,0
71,4x4,0,0
71,4x4,0,0
71,4x4,0,0
71,4x4,0,0
71,8x8,0,0
71,8x8,0,0
71,8x8,0,0
71,8x8,0,0
71,8x8,0,0
71,16x16,0,0
71,16x16,0,0
71,16x16,0,0
71,16x16,0,0
71,16x16,0,0
71,32x32,0,0
71,32x32,0,0
71,32x32,0,0
71,32x32,0,0
71,32x32,0,0
71,64x64,1,1
71,64x64,1,1
71,64x64,1,1
71,64x64,1,1
71,64x64,1,1
71,128x128,12,12
71,128x128,12,12
71,128x128,12,12
71,128x128,12,12
71,128x128,12,12
71,256x256,104,88
71,256x256,104,88
71,256x256,104,88
71,256x256,104,88
71,256x256,104,88
71,512x512,804,639
71,512x512,805,639
71,512x512,803,639
71,512x512,805,637
71,512x512,812,643
71,1024x1024,6299,4545
71,1024x1024,6297,4539
71,1024x1024,6295,4540
71,1024x1024,6311,4543
71,1024x1024,6295,4538
72,2x2,0,0
72,2x2,0,0
72,2x2,0,0
72,2x2,0,0
72,2x2,0,0
72,4x4,0,0
72,4x4,0,0
72,4x4,0,0
72,4x4,0,0
72,4x4,0,0
72,8x8,0,0
72,8x8,0,0
72,8x8,0,0
72,8x8,0,0
72,8x8,0,0
72,16x16,0,0
72,16x16,0,0
72,16x16,0,0
72,16x16,0,0
72,16x16,0,0
72,32x32,0,0
72,32x32,0,0
72,32x32,0,0
72,32x32,0,0
72,32x32,0,0
72,64x64,1,1
72,64x64,1,1
72,64x64,1,1
72,64x64,1,1
72,64x64,1,1
72,128x128,12,12
72,128x128,12,12
72,128x128,12,12
72,128x128,12,12
72,128x128,12,12
72,256x256,104,88
72,256x256,104,88
72,256x256,104,88
72,256x256,104,88
72,256x256,104,88
72,512x512,811,639
72,512x512,812,640
72,512x512,812,642
72,512x512,812,638
72,512x512,814,638
72,1024x1024,6295,4537
72,1024x1024,6300,4540
72,1024x1024,6294,4536
72,1024x1024,6289,4538
72,1024x1024,6294,4537
73,2x2,0,0
73,2x2,0,0
73,2x2,0,0
73,2x2,0,0
73,2x2,0,0
73,4x4,0,0
73,4x4,0,0
73,4x4,0,0
73,4x4,0,0
73,4x4,0,0
73,8x8,0,0
73,8x8,0,0
73,8x8,0,0
73,8x8,0,0
73,8x8,0,0
73,16x16,0,0
73,16x16,0,0
73,16x16,0,0
73,16x16,0,0
73,16x16,0,0
73,32x32,0,0
73,32x32,0,0
73,32x32,0,0
73,32x32,0,0
73,32x32,0,0
73,64x64,1,1
73,64x64,1,1
73,64x64,1,1
73,64x64,1,1
73,64x64,1,1
73,128x128,12,12
73,128x128,12,12
73,128x128,12,12
73,128x128,12,12
73,128x128,12,12
73,256x256,103,89
73,256x256,103,89
73,256x256,103,88
73,256x256,103,88
73,256x256,103,88
73,512x512,809,641
73,512x512,813,641
73,512x512,809,638
73,512x512,810,638
73,512x512,807,640
73,1024x1024,6297,4541
73,1024x1024,6322,4547
73,1024x1024,6308,4532
73,1024x1024,6331,4549
73,1024x1024,6317,4538
74,2x2,0,0
74,2x2,0,0
74,2x2,0,0
74,2x2,0,0
74,2x2,0,0
74,4x4,0,0
74,4x4,0,0
74,4x4,0,0
74,4x4,0,0
74,4x4,0,0
74,8x8,0,0
74,8x8,0,0
74,8x8,0,0
74,8x8,0,0
74,8x8,0,0
74,16x16,0,0
74,16x16,0,0
74,16x16,0,0
74,16x16,0,0
74,16x16,0,0
74,32x32,0,0
74,32x32,0,0
74,32x32,0,0
74,32x32,0,0
74,32x32,0,0
74,64x64,1,1
74,64x64,1,1
74,64x64,1,1
74,64x64,1,1
74,64x64,1,1
74,128x128,12,12
74,128x128,12,12
74,128x128,12,12
74,128x128,12,12
74,128x128,12,12
74,256x256,98,88
74,256x256,98,89
74,256x256,98,89
74,256x256,98,88
74,256x256,98,88
74,512x512,814,639
74,512x512,814,639
74,512x512,814,638
74,512x512,812,638
74,512x512,813,638
74,1024x1024,6317,4560
74,1024x1024,6347,4568
74,1024x1024,6346,4567
74,1024x1024,6372,4574
74,1024x1024,6321,4549
75,2x2,0,0
75,2x2,0,0
75,2x2,0,0
75,2x2,0,0
75,2x2,0,0
75,4x4,0,0
75,4x4,0,0
75,4x4,0,0
75,4x4,0,0
75,4x4,0,0
75,8x8,0,0
75,8x8,0,0
75,8x8,0,0
75,8x8,0,0
75,8x8,0,0
75,16x16,0,0
75,16x16,0,0
75,16x16,0,0
75,16x16,0,0
75,16x16,0,0
75,32x32,0,0
75,32x32,0,0
75,32x32,0,0
75,32x32,0,0
75,32x32,0,0
75,64x64,1,1
75,64x64,1,1
75,64x64,1,1
75,64x64,1,1
75,64x64,1,1
75,128x128,12,12
75,128x128,12,12
75,128x128,12,12
75,128x128,12,12
75,128x128,12,12
75,256x256,103,88
75,256x256,103,88
75,256x256,103,89
75,256x256,103,88
75,256x256,103,88
75,512x512,815,639
75,512x512,814,639
75,512x512,813,641
75,512x512,812,639
75,512x512,813,638
75,1024x1024,6308,4543
75,1024x1024,6306,4545
75,1024x1024,6298,4554
75,1024x1024,6305,4541
75,1024x1024,6321,4541
76,2x2,0,0
76,2x2,0,0
76,2x2,0,0
76,2x2,0,0
76,2x2,0,0
76,4x4,0,0
76,4x4,0,0
76,4x4,0,0
76,4x4,0,0
76,4x4,0,0
76,8x8,0,0
76,8x8,0,0
76,8x8,0,0
76,8x8,0,0
76,8x8,0,0
76,16x16,0,0
76,16x16,0,0
76,16x16,0,0
76,16x16,0,0
76,16x16,0,0
76,32x32,0,0
76,32x32,0,0
76,32x32,0,0
76,32x32,0,0
76,32x32,0,0
76,64x64,1,1
76,64x64,1,1
76,64x64,1,1
76,64x64,1,1
76,64x64,1,1
76,128x128,12,12
76,128x128,12,12
76,128x128,12,12
76,128x128,12,12
76,128x128,12,12
76,256x256,104,88
76,256x256,104,88
76,256x256,104,88
76,256x256,104,88
76,256x256,104,88
76,512x512,821,639
76,512x512,820,638
76,512x512,818,638
76,512x512,822,637
76,512x512,818,639
76,1024x1024,6345,4554
76,1024x1024,6358,4545
76,1024x1024,6348,4540
76,1024x1024,6339,4536
76,1024x1024,6328,4540
77,2x2,0,0
77,2x2,0,0
77,2x2,0,0
77,2x2,0,0
77,2x2,0,0
77,4x4,0,0
77,4x4,0,0
77,4x4,0,0
77,4x4,0,0
77,4x4,0,0
77,8x8,0,0
77,8x8,0,0
77,8x8,0,0
77,8x8,0,0
77,8x8,0,0
77,16x16,0,0
77,16x16,0,0
77,16x16,0,0
77,16x16,0,0
77,16x16,0,0
77,32x32,0,0
77,32x32,0,0
77,32x32,0,0
77,32x32,0,0
77,32x32,0,0
77,64x64,1,1
77,64x64,1,1
77,64x64,1,1
77,64x64,1,1
77,64x64,1,1
77,128x128,12,12
77,128x128,12,12
77,128x128,12,12
77,128x128,12,12
77,128x128,12,12
77,256x256,103,88
77,256x256,103,89
77,256x256,103,88
77,256x256,103,89
77,256x256,103,89
77,512x512,816,640
77,512x512,813,641
77,512x512,813,639
77,512x512,812,640
77,512x512,813,638
77,1024x1024,6344,4544
77,1024x1024,6342,4543
77,1024x1024,6358,4544
77,1024x1024,6342,4540
77,1024x1024,6342,4542
78,2x2,0,0
78,2x2,0,0
78,2x2,0,0
78,2x2,0,0
78,2x2,0,0
78,4x4,0,0
78,4x4,0,0
78,4x4,0,0
78,4x4,0,0
78,4x4,0,0
78,8x8,0,0
78,8x8,0,0
78,8x8,0,0
78,8x8,0,0
78,8x8,0,0
78,16x16,0,0
78,16x16,0,0
78,16x16,0,0
78,16x16,0,0
78,16x16,0,0
78,32x32,0,0
78,32x32,0,0
78,32x32,0,0
78,32x32,0,0
78,32x32,0,0
78,64x64,1,1
78,64x64,1,1
78,64x64,1,1
78,64x64,1,1
78,64x64,1,1
78,128x128,12,12
78,128x128,12,12
78,128x128,12,12
78,128x128,12,12
78,128x128,12,12
78,256x256,103,89
78,256x256,103,88
78,256x256,103,88
78,256x256,103,88
78,256x256,104,89
78,512x512,813,639
78,512x512,808,643
78,512x512,810,639
78,512x512,809,640
78,512x512,809,641
78,1024x1024,6391,4545
78,1024x1024,6392,4543
78,1024x1024,6366,4541
78,1024x1024,6383,4550
78,1024x1024,6373,4546
79,2x2,0,0
79,2x2,0,0
79,2x2,0,0
79,2x2,0,0
79,2x2,0,0
79,4x4,0,0
79,4x4,0,0
79,4x4,0,0
79,4x4,0,0
79,4x4,0,0
79,8x8,0,0
79,8x8,0,0
79,8x8,0,0
79,8x8,0,0
79,8x8,0,0
79,16x16,0,0
79,16x16,0,0
79,16x16,0,0
79,16x16,0,0
79,16x16,0,0
79,32x32,0,0
79,32x32,0,0
79,32x32,0,0
79,32x32,0,0
79,32x32,0,0
79,64x64,1,1
79,64x64,1,1
79,64x64,1,1
79,64x64,1,1
79,64x64,1,1
79,128x128,12,12
79,128x128,12,12
79,128x128,12,12
79,128x128,12,12
79,128x128,12,12
79,256x256,104,88
79,256x256,104,88
79,256x256,105,88
79,256x256,104,88
79,256x256,104,88
79,512x512,806,640
79,512x512,808,640
79,512x512,808,641
79,512x512,807,641
79,512x512,806,641
79,1024x1024,6303,4549
79,1024x1024,6294,4547
79,1024x1024,6315,4547
79,1024x1024,6310,4542
79,1024x1024,6289,4540
80,2x2,0,0
80,2x2,0,0
80,2x2,0,0
80,2x2,0,0
80,2x2,0,0
80,4x4,0,0
80,4x4,0,0
80,4x4,0,0
80,4x4,0,0
80,4x4,0,0
80,8x8,0,0
80,8x8,0,0
80,8x8,0,0
80,8x8,0,0
80,8x8,0,0
80,16x16,0,0
80,16x16,0,0
80,16x16,0,0
80,16x16,0,0
80,16x16,0,0
80,32x32,0,0
80,32x32,0,0
80,32x32,0,0
80,32x32,0,0
80,32x32,0,0
80,64x64,1,1
80,64x64,1,1
80,64x64,1,1
80,64x64,1,1
80,64x64,1,1
80,128x128,12,12
80,128x128,12,12
80,128x128,12,12
80,128x128,12,12
80,128x128,12,12
80,256x256,104,89
80,256x256,104,88
80,256x256,104,88
80,256x256,104,89
80,256x256,104,89
80,512x512,815,638
80,512x512,812,638
80,512x512,812,640
80,512x512,814,638
80,512x512,814,640
80,1024x1024,6337,4545
80,1024x1024,6338,4544
80,1024x1024,6340,4543
80,1024x1024,6332,4547
80,1024x1024,6333,4546
81,2x2,0,0
81,2x2,0,0
81,2x2,0,0
81,2x2,0,0
81,2x2,0,0
81,4x4,0,0
81,4x4,0,0
81,4x4,0,0
81,4x4,0,0
81,4x4,0,0
81,8x8,0,0
81,8x8,0,0
81,8x8,0,0
81,8x8,0,0
81,8x8,0,0
81,16x16,0,0
81,16x16,0,0
81,16x16,0,0
81,16x16,0,0
81,16x16,0,0
81,32x32,0,0
81,32x32,0,0
81,32x32,0,0
81,32x32,0,0
81,32x32,0,0
81,64x64,1,1
81,64x64,1,1
81,64x64,1,1
81,64x64,1,1
81,64x64,1,1
81,128x128,12,12
81,128x128,12,12
81,128x128,12,12
81,128x128,12,12
81,128x128,12,12
81,256x256,104,88
81,256x256,104,88
81,256x256,104,89
81,256x256,104,88
81,256x256,104,88
81,512x512,810,640
81,512x512,805,638
81,512x512,803,638
81,512x512,806,641
81,512x512,805,637
81,1024x1024,6310,4540
81,1024x1024,6315,4536
81,1024x1024,6316,4539
81,1024x1024,6311,4539
81,1024x1024,6313,4543
82,2x2,0,0
82,2x2,0,0
82,2x2,0,0
82,2x2,0,0
82,2x2,0,0
82,4x4,0,0
82,4x4,0,0
82,4x4,0,0
82,4x4,0,0
82,4x4,0,0
82,8x8,0,0
82,8x8,0,0
82,8x8,0,0
82,8x8,0,0
82,8x8,0,0
82,16x16,0,0
82,16x16,0,0
82,16x16,0,0
82,16x16,0,0
82,16x16,0,0
82,32x32,0,0
82,32x32,0,0
82,32x32,0,0
82,32x32,0,0
82,32x32,0,0
82,64x64,1,1
82,64x64,1,1
82,64x64,1,1
82,64x64,1,1
82,64x64,1,1
82,128x128,12,12
82,128x128,12,12
82,128x128,12,12
82,128x128,12,12
82,128x128,12,12
82,256x256,104,89
82,256x256,104,88
82,256x256,104,88
82,256x256,104,89
82,256x256,104,89
82,512x512,805,639
82,512x512,807,638
82,512x512,807,637
82,512x512,805,639
82,512x512,804,643
82,1024x1024,6301,4540
82,1024x1024,6304,4538
82,1024x1024,6311,4542
82,1024x1024,6299,4540
82,1024x1024,6303,4536
83,2x2,0,0
83,2x2,0,0
83,2x2,0,0
83,2x2,0,0
83,2x2,0,0
83,4x4,0,0
83,4x4,0,0
83,4x4,0,0
83,4x4,0,0
83,4x4,0,0
83,8x8,0,0
83,8x8,0,0
83,8x8,0,0
83,8x8,0,0
83,8x8,0,0
83,16x16,0,0
83,16x16,0,0
83,16x16,0,0
83,16x16,0,0
83,16x16,0,0
83,32x32,0,0
83,32x32,0,0
83,32x32,0,0
83,32x32,0,0
83,32x32,0,0
83,64x64,1,1
83,64x64,1,1
83,64x64,1,1
83,64x64,1,1
83,64x64,1,1
83,128x128,12,12
83,128x128,12,12
83,128x128,12,12
83,128x128,12,12
83,128x128,12,12
83,256x256,103,88
83,256x256,103,89
83,256x256,103,89
83,256x256,103,88
83,256x256,103,88
83,512x512,807,638
83,512x512,807,640
83,512x512,807,639
83,512x512,809,643
83,512x512,811,638
83,1024x1024,6293,4541
83,1024x1024,6292,4542
83,1024x1024,6291,4543
83,1024x1024,6289,4541
83,1024x1024,6302,4541
84,2x2,0,0
84,2x2,0,0
84,2x2,0,0
84,2x2,0,0
84,2x2,0,0
84,4x4,0,0
84,4x4,0,0
84,4x4,0,0
84,4x4,0,0
84,4x4,0,0
84,8x8,0,0
84,8x8,0,0
84,8x8,0,0
84,8x8,0,0
84,8x8,0,0
84,16x16,0,0
84,16x16,0,0
84,16x16,0,0
84,16x16,0,0
84,16x16,0,0
84,32x32,0,0
84,32x32,0,0
84,32x32,0,0
84,32x32,0,0
84,32x32,0,0
84,64x64,1,1
84,64x64,1,1
84,64x64,1,1
84,64x64,1,1
84,64x64,1,1
84,128x128,12,12
84,128x128,12,12
84,128x128,12,12
84,128x128,12,12
84,128x128,12,12
84,256x256,104,88
84,256x256,104,88
84,256x256,104,88
84,256x256,104,89
84,256x256,105,90
84,512x512,820,639
84,512x512,818,637
84,512x512,817,640
84,512x512,817,638
84,512x512,818,640
84,1024x1024,6323,4538
84,1024x1024,6315,4542
84,1024x1024,6318,4538
84,1024x1024,6320,4543
84,1024x1024,6318,4544
85,2x2,0,0
85,2x2,0,0
85,2x2,0,0
85,2x2,0,0
85,2x2,0,0
85,4x4,0,0
85,4x4,0,0
85,4x4,0,0
85,4x4,0,0
85,4x4,0,0
85,8x8,0,0
85,8x8,0,0
85,8x8,0,0
85,8x8,0,0
85,8x8,0,0
85,16x16,0,0
85,16x16,0,0
85,16x16,0,0
85,16x16,0,0
85,16x16,0,0
85,32x32,0,0
85,32x32,0,0
85,32x32,0,0
85,32x32,0,0
85,32x32,0,0
85,64x64,1,1
85,64x64,1,1
85,64x64,1,1
85,64x64,1,1
85,64x64,1,1
85,128x128,12,12
85,128x128,12,12
85,128x128,12,12
85,128x128,12,12
85,128x128,12,12
85,256x256,104,88
85,256x256,104,88
85,256x256,104,89
85,256x256,104,88
85,256x256,104,89
85,512x512,804,639
85,512x512,805,637
85,512x512,805,643
85,512x512,810,638
85,512x512,804,639
85,1024x1024,6322,4546
85,1024x1024,6325,4567
85,1024x1024,6316,4545
85,1024x1024,6325,4538
85,1024x1024,6312,4534
86,2x2,0,0
86,2x2,0,0
86,2x2,0,0
86,2x2,0,0
86,2x2,0,0
86,4x4,0,0
86,4x4,0,0
86,4x4,0,0
86,4x4,0,0
86,4x4,0,0
86,8x8,0,0
86,8x8,0,0
86,8x8,0,0
86,8x8,0,0
86,8x8,0,0
86,16x16,0,0
86,16x16,0,0
86,16x16,0,0
86,16x16,0,0
86,16x16,0,0
86,32x32,0,0
86,32x32,0,0
86,32x32,0,0
86,32x32,0,0
86,32x32,0,0
86,64x64,1,1
86,64x64,1,1
86,64x64,1,1
86,64x64,1,1
86,64x64,1,1
86,128x128,12,12
86,128x128,12,12
86,128x128,12,12
86,128x128,12,12
86,128x128,12,12
86,256x256,104,88
86,256x256,104,88
86,256x256,104,88
86,256x256,104,88
86,256x256,104,88
86,512x512,814,639
86,512x512,812,638
86,512x512,815,638
86,512x512,815,638
86,512x512,812,638
86,1024x1024,6328,4539
86,1024x1024,6309,4547
86,1024x1024,6319,4543
86,1024x1024,6325,4545
86,1024x1024,6314,4541
87,2x2,0,0
87,2x2,0,0
87,2x2,0,0
87,2x2,0,0
87,2x2,0,0
87,4x4,0,0
87,4x4,0,0
87,4x4,0,0
87,4x4,0,0
87,4x4,0,0
87,8x8,0,0
87,8x8,0,0
87,8x8,0,0
87,8x8,0,0
87,8x8,0,0
87,16x16,0,0
87,16x16,0,0
87,16x16,0,0
87,16x16,0,0
87,16x16,0,0
87,32x32,0,0
87,32x32,0,0
87,32x32,0,0
87,32x32,0,0
87,32x32,0,0
87,64x64,1,1
87,64x64,1,1
87,64x64,1,1
87,64x64,1,1
87,64x64,1,1
87,128x128,12,12
87,128x128,12,12
87,128x128,12,12
87,128x128,12,12
87,128x128,12,12
87,256x256,104,88
87,256x256,104,88
87,256x256,104,88
87,256x256,105,88
87,256x256,104,88
87,512x512,811,638
87,512x512,814,641
87,512x512,814,639
87,512x512,814,639
87,512x512,813,640
87,1024x1024,6351,4542
87,1024x1024,6355,4542
87,1024x1024,6336,4555
87,1024x1024,6351,4541
87,1024x1024,6354,4540
88,2x2,0,0
88,2x2,0,0
88,2x2,0,0
88,2x2,0,0
88,2x2,0,0
88,4x4,0,0
88,4x4,0,0
88,4x4,0,0
88,4x4,0,0
88,4x4,0,0
88,8x8,0,0
88,8x8,0,0
88,8x8,0,0
88,8x8,0,0
88,8x8,0,0
88,16x16,0,0
88,16x16,0,0
88,16x16,0,0
88,16x16,0,0
88,16x16,0,0
88,32x32,0,0
88,32x32,0,0
88,32x32,0,0
88,32x32,0,0
88,32x32,0,0
88,64x64,1,1
88,64x64,1,1
88,64x64,1,1
88,64x64,1,1
88,64x64,1,1
88,128x128,12,12
88,128x128,12,12
88,128x128,12,12
88,128x128,12,12
88,128x128,12,12
88,256x256,104,88
88,256x256,104,88
88,256x256,104,88
88,256x256,104,89
88,256x256,104,89
88,512x512,801,637
88,512x512,802,639
88,512x512,810,639
88,512x512,803,638
88,512x512,804,638
88,1024x1024,6304,4543
88,1024x1024,6304,4544
88,1024x1024,6310,4545
88,1024x1024,6314,4541
88,1024x1024,6315,4542
89,2x2,0,0
89,2x2,0,0
89,2x2,0,0
89,2x2,0,0
89,2x2,0,0
89,4x4,0,0
89,4x4,0,0
89,4x4,0,0
89,4x4,0,0
89,4x4,0,0
89,8x8,0,0
89,8x8,0,0
89,8x8,0,0
89,8x8,0,0
89,8x8,0,0
89,16x16,0,0
89,16x16,0,0
89,16x16,0,0
89,16x16,0,0
89,16x16,0,0
89,32x32,0,0
